"","zpid","latlon","street","zipcode","city","state","bedrooms","bathrooms","finishedSqFt","yearBuilt","price","rent","tax.year","tax","hoa","lat","lon"
"788",15182313,"[""37.746306"",""-122.432752""]","567 27th St # 1",94131,"San Francisco","CA","3","2","1600","1989","1,751,900","5350",NA,"486490","500",37.746306,-122.432752
"789",15182322,"[""37.74632"",""-122.432491""]","555 27th St APT 1",94131,"San Francisco","CA","UNKNOWN","UNKNOWN","1494","1996","1,751,900","5288",NA,"535252","500",37.74632,-122.432491
"790",53153661,"[""37.746388"",""-122.431991""]","525 27th St # 1",94131,"San Francisco","CA","3","2","1833","1998","1,751,900","6500",NA,"1490348","500",37.746388,-122.431991
"791",2112405699,"[""37.74631"",""-122.4327""]","559 27th St APT 1",94131,"San Francisco","CA","2","1","999","1974","1,751,900","4200",NA,"UNKNOWN","500",37.74631,-122.4327
"792",2112658450,"[""37.746315"",""-122.432579""]","557 27th St # 1",94131,"San Francisco","CA","3","2","1556","1996","1,751,900","5500",NA,"UNKNOWN","500""zpid""",37.746315,-122.432579
"793",2112194030,"[""37.752628"",""-122.505073""]","1812 46th Ave # 1",94122,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,030,300","3850",NA,"UNKNOWN","500""zpid""",37.752628,-122.505073
"794",89239905,"[""37.741615"",""-122.502681""]","2401 44th Ave UNIT 6",94116,"San Francisco","CA","2","2","1145","2008","982,900","3950",NA,"573240","500""zpid""",37.741615,-122.502681
"795",15143793,"[""37.763695"",""-122.427021""]","9 Abbey St",94114,"San Francisco","CA","3","2","1830","1900","1,167,700","6700",NA,"1244374","500""zpid""",37.763695,-122.427021
"796",2105477208,"[""37.780559"",""-122.486572""]","474 27th Ave APT 5",94121,"San Francisco","CA","0","1","400","UNKNOWN","1,480,400","2750",NA,"UNKNOWN","500",37.780559,-122.486572
"797",2114362546,"[""37.780249"",""-122.486961""]","495 27th Ave APT 5",94121,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,480,400","2995",NA,"UNKNOWN","500""zpid""",37.780249,-122.486961
"798",2098281430,"[""37.747211"",""-122.425827""]","226 27th St APT 5",94131,"San Francisco","CA","1","1","UNKNOWN","1963","1,751,900","UNKNOWN",NA,"UNKNOWN","500",37.747211,-122.425827
"799",2102456728,"[""37.74686"",""-122.425""]","201 27th St APT 5",94131,"San Francisco","CA","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1,751,900","3474",NA,"UNKNOWN","500""zpid""",37.74686,-122.425
"800",111932362,"[""37.763042"",""-122.504707""]","1264 45th Ave APT 3",94122,"San Francisco","CA","UNKNOWN","1","606","1959","1,030,300","3650",NA,"149150","500",37.763042,-122.504707
"801",2097652659,"[""37.763709"",""-122.504755""]","1224 45th Ave APT 3",94122,"San Francisco","CA","1","1","550","1908","1,030,300","UNKNOWN",NA,"UNKNOWN","500""zpid""",37.763709,-122.504755
"802",59779558,"[""37.763606"",""-122.504748""]","1230 45th Ave # 2",94122,"San Francisco","CA","UNKNOWN","UNKNOWN","1679","1999","1,030,300","4500",NA,"570306","500",37.763606,-122.504748
"803",111927489,"[""37.763042"",""-122.504707""]","1264 45th Ave APT 2",94122,"San Francisco","CA","UNKNOWN","1","660","1959","1,030,300","3650",NA,"162429","500""zpid""",37.763042,-122.504707
"804",89237119,"[""37.741615"",""-122.502677""]","2401 44th Ave UNIT 2",94116,"San Francisco","CA","2","2","1222","2008","982,900","3950",NA,"614764","500",37.741615,-122.502677
"805",15092731,"[""37.780311"",""-122.505477""]","437-439 44TH Ave #2",94121,"SAN FRANCISCO","CA","7","4","3000","1979","1,187,700","5500",NA,"932235","500""zpid""",37.780311,-122.505477
"806",59779557,"[""37.763606"",""-122.504749""]","1230 45th Ave # 1",94122,"San Francisco","CA","UNKNOWN","UNKNOWN","1547","1999","1,030,300","4500",NA,"620492","500",37.763606,-122.504749
"807",111933409,"[""37.763042"",""-122.504707""]","1264 45th Ave APT 1",94122,"San Francisco","CA","UNKNOWN","1","606","1959","1,030,300","3650",NA,"149150","500""zpid""",37.763042,-122.504707
"808",15089218,"[""37.786905"",""-122.474095""]","8 15th Ave",94118,"San Francisco","CA","2","2","1550","1941","2,202,400","5600",NA,"1200516","500""zpid""",37.786905,-122.474095
"809",2105352205,"[""37.7479"",""-122.47179""]","2115 15th Ave # 9",94116,"San Francisco","CA","3","2","UNKNOWN","UNKNOWN","1,304,500","5450",NA,"UNKNOWN","500",37.7479,-122.47179
"810",2101093593,"[""37.77954"",""-122.4743""]","447 15th Ave APT 9",94118,"San Francisco","CA","0","1","600","1950","1,480,400","2990",NA,"UNKNOWN","500""zpid""",37.77954,-122.4743
"811",2098106819,"[""37.781458"",""-122.474367""]","355 15th Ave APT 5",94118,"San Francisco","CA","0","1","UNKNOWN","UNKNOWN","1,480,400","UNKNOWN",NA,"UNKNOWN","500",37.781458,-122.474367
"812",2102478907,"[""37.77954"",""-122.4743""]","447 15th Ave APT 5",94118,"San Francisco","CA","0","1","600","1950","1,480,400","2990",NA,"UNKNOWN","500""zpid""",37.77954,-122.4743
"813",2100276196,"[""37.7799"",""-122.4736""]","430 15th Ave APT 7",94118,"San Francisco","CA","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1,480,400","UNKNOWN",NA,"UNKNOWN","500""zpid""",37.7799,-122.4736
"814",2106831572,"[""37.767459"",""-122.429939""]","741 14th St APT 6",94114,"San Francisco","CA","1","1","900","UNKNOWN","UNKNOWN","3895",NA,"UNKNOWN","500",37.767459,-122.429939
"815",2127575204,"[""37.768257"",""-122.423927""]","480 14th St APT 6",94103,"San Francisco","CA","2","2","UNKNOWN","UNKNOWN","1,167,700","4860",NA,"UNKNOWN","500""zpid""",37.768257,-122.423927
"816",2098204110,"[""37.767317"",""-122.431716""]","819 14th St APT 9",94114,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN",NA,"UNKNOWN","500",37.767317,-122.431716
"817",2101837928,"[""37.76734"",""-122.4316""]","811 14th St APT 9",94114,"San Francisco","CA","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","3295",NA,"UNKNOWN","500",37.76734,-122.4316
"818",2131308339,"[""37.768257"",""-122.423927""]","480 14th St APT 9",94103,"San Francisco","CA","1","1","1007","2009","1,167,700","4300",NA,"UNKNOWN","500""zpid""",37.768257,-122.423927
"819",2101029523,"[""37.78482"",""-122.4735""]","183 14th Ave APT 8",94118,"San Francisco","CA","0","1","500","UNKNOWN","2,202,400","2695",NA,"UNKNOWN","500""zpid""",37.78482,-122.4735
"820",59779667,"[""37.767836"",""-122.422803""]","425 14th St APT 5",94103,"San Francisco","CA","3","2.5","1952","2001","1,167,700","6500",NA,"998845","500""zpid""",37.767836,-122.422803
"821",2097440563,"[""37.779541"",""-122.474253""]","447 15th Ave APT 1",94118,"San Francisco","CA","0","1","600","1950","1,480,400","UNKNOWN",NA,"UNKNOWN","500",37.779541,-122.474253
"822",2098687533,"[""37.781458"",""-122.474367""]","355 15th Ave APT 1",94118,"San Francisco","CA","0","1","557","UNKNOWN","1,480,400","UNKNOWN",NA,"UNKNOWN","500",37.781458,-122.474367
"823",2124822345,"[""37.779628"",""-122.474258""]","443 15th Ave APT 1",94118,"San Francisco","CA","2","1","1100","UNKNOWN","1,480,400","3800",NA,"UNKNOWN","500""zpid""",37.779628,-122.474258
"824",15142990,"[""37.766121"",""-122.432816""]","2180 15th St # 2",94114,"San Francisco","CA","3","3","1265","1996","UNKNOWN","5800",NA,"1072524","500",37.766121,-122.432816
"825",15143317,"[""37.766146"",""-122.425237""]","1851 15th St APT 2",94103,"San Francisco","CA","1","1","775","1983","1,167,700","3657",NA,"130558","500",37.766146,-122.425237
"826",53153408,"[""37.766004"",""-122.424871""]","1821 15th St APT 2",94103,"San Francisco","CA","UNKNOWN","UNKNOWN","1445","2000","1,167,700","4800",NA,"821766","500",37.766004,-122.424871
"827",61288391,"[""37.765462"",""-122.436073""]","2315 15th St # 2",94114,"San Francisco","CA","4","3","2423","2001","1,449,300","5800",NA,"1967243","500",37.765462,-122.436073
"828",111922541,"[""37.766075"",""-122.43708""]","2408 15th St APT 2",94114,"San Francisco","CA","1","1","601","1911","1,449,300","3500",NA,"156839","500",37.766075,-122.43708
"829",2119579201,"[""37.765861"",""-122.429496""]","2035 15th St APT 2",94114,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,718,500","3199",NA,"UNKNOWN","500""zpid""",37.765861,-122.429496
"830",64972322,"[""37.787004"",""-122.47409""]","2 15th Ave",94118,"San Francisco","CA","2","1","1621","1940","2,202,400","4600",NA,"329520","500""zpid""",37.787004,-122.47409
"831",15089187,"[""37.786742"",""-122.474772""]","3 15th Ave",94118,"San Francisco","CA","UNKNOWN","3","2870","1926","2,202,400","12291",NA,"1146567","500""zpid""",37.786742,-122.474772
"832",15142795,"[""37.767911"",""-122.429698""]","734 14th St APT 2",94114,"San Francisco","CA","2","2","707","1990","UNKNOWN","4015",NA,"476002","500",37.767911,-122.429698
"833",51174978,"[""37.767714"",""-122.42575""]","565 14th St APT 2",94103,"San Francisco","CA","UNKNOWN","UNKNOWN","977","1924","1,167,700","4500",NA,"560000","500",37.767714,-122.42575
"834",59779664,"[""37.767836"",""-122.422803""]","425 14th St APT 2",94103,"San Francisco","CA","2","2","1099","2001","1,167,700","4800",NA,"687372","500",37.767836,-122.422803
"835",89237688,"[""37.767701"",""-122.425956""]","575 14th St APT 2",94103,"San Francisco","CA","UNKNOWN","1","986","1925","1,167,700","4500",NA,"784036","500",37.767701,-122.425956
"836",2124349183,"[""37.768063"",""-122.422887""]","429 14th St APT 2",94103,"San Francisco","CA","1","1","704","1906","1,167,700","3750",NA,"UNKNOWN","500",37.768063,-122.422887
"837",2126210971,"[""37.767799"",""-122.431747""]","814 14th St APT 2",94114,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","UNKNOWN","3650",NA,"UNKNOWN","500",37.767799,-122.431747
"838",2127575199,"[""37.768257"",""-122.423927""]","480 14th St APT 2",94103,"San Francisco","CA","3","2.5","UNKNOWN","UNKNOWN","1,167,700","5695",NA,"UNKNOWN","500""zpid""",37.768257,-122.423927
"839",15180689,"[""37.750344"",""-122.418755""]","3421 25th St APT 5",94110,"San Francisco","CA","2","UNKNOWN","807","1980","1,167,700","4199",NA,"559644","500",37.750344,-122.418755
"840",2105646929,"[""37.750499"",""-122.419998""]","3465 25th St APT 5",94110,"San Francisco","CA","0","1","UNKNOWN","UNKNOWN","1,167,700","1995",NA,"UNKNOWN","500""zpid""",37.750499,-122.419998
"841",15180687,"[""37.750344"",""-122.418755""]","3421 25th St APT 3",94110,"San Francisco","CA","2","1","854","1980","1,167,700","4250",NA,"149146","500",37.750344,-122.418755
"842",121306755,"[""37.751064"",""-122.407699""]","2875 25th St APT 3",94110,"San Francisco","CA","1","1","795","1937","1,167,700","3500",NA,"476188","500",37.751064,-122.407699
"843",2127382366,"[""37.75078"",""-122.4197""]","3460 25th St APT 3",94110,"San Francisco","CA","1","1","1040","UNKNOWN","1,167,700","3991",NA,"UNKNOWN","500""zpid""",37.75078,-122.4197
"844",15090431,"[""37.785145"",""-122.48586""]","224 26th Ave # 5",94121,"San Francisco","CA","3","2","1300","1981","2,202,400","4500",NA,"398564","500",37.785145,-122.48586
"845",15090437,"[""37.78527"",""-122.48587""]","218 26th Ave # 5",94121,"San Francisco","CA","3","2","1300","1981","2,202,400","4500",NA,"298211","500",37.78527,-122.48587
"846",15092092,"[""37.781715"",""-122.486145""]","401 26th Ave APT 5",94121,"San Francisco","CA","2","1","947","1978","1,480,400","3975",NA,"527610","500""zpid""",37.781715,-122.486145
"847",15152958,"[""37.749365"",""-122.409605""]","2981 26th St # 1",94110,"San Francisco","CA","3","2","1168","1993","1,167,700","4495",NA,"681460","500",37.749365,-122.409605
"848",15181903,"[""37.748883"",""-122.416408""]","3321 26th St APT 1",94110,"San Francisco","CA","2","2","1034","1980","1,167,700","4150",NA,"172514","500",37.748883,-122.416408
"849",54854760,"[""37.749486"",""-122.413344""]","3166 26th St # 1",94110,"San Francisco","CA","3","2","1483","2001","1,167,700","4430",NA,"653806","500",37.749486,-122.413344
"850",125272541,"[""37.749048"",""-122.419006""]","3418 26th St APT 1",94110,"San Francisco","CA","1","1","261","2014","1,167,700","2900",NA,"412965","500",37.749048,-122.419006
"851",2098869018,"[""37.74906"",""-122.4219""]","3632 26th St APT 1",94110,"San Francisco","CA","0","1","UNKNOWN","1904","1,167,700","UNKNOWN",NA,"UNKNOWN","500",37.74906,-122.4219
"852",2103178949,"[""37.74903"",""-122.422""]","3640 26th St APT 1",94110,"San Francisco","CA","1","1","775","UNKNOWN","1,167,700","3267",NA,"UNKNOWN","500""zpid""",37.74903,-122.422
"853",15090432,"[""37.785145"",""-122.48586""]","224 26th Ave # 6",94121,"San Francisco","CA","3","2","1300","1981","2,202,400","4500",NA,"435507","500",37.785145,-122.48586
"854",15092093,"[""37.781715"",""-122.486145""]","401 26th Ave # 6",94121,"San Francisco","CA","3","2","1215","1978","1,480,400","4300",NA,"343491","500",37.781715,-122.486145
"855",2097647854,"[""37.777205"",""-122.485933""]","647 26th Ave APT 6",94121,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,480,400","UNKNOWN",NA,"UNKNOWN","500""zpid""",37.777205,-122.485933
"856",59779799,"[""37.751758"",""-122.430435""]","3930 24th St APT 8",94114,"San Francisco","CA","UNKNOWN","UNKNOWN","618","1998","1,751,900","3975",NA,"130932","500",37.751758,-122.430435
"857",124397835,"[""37.752426"",""-122.414786""]","3135 24th St # 8",94110,"San Francisco","CA","3","2","1222","2014","1,167,700","5999",NA,"1325974","500",37.752426,-122.414786
"858",2111407660,"[""37.752536"",""-122.409713""]","2889 24th St APT 8",94110,"San Francisco","CA","3","2","1272","2007","1,167,700","5295",NA,"UNKNOWN","500""zpid""",37.752536,-122.409713
"859",59779796,"[""37.751758"",""-122.430435""]","3930 24th St APT 5",94114,"San Francisco","CA","UNKNOWN","UNKNOWN","685","1998","1,751,900","3995",NA,"145200","500",37.751758,-122.430435
"860",59780034,"[""37.751424"",""-122.427855""]","3817 24th St APT 5",94114,"San Francisco","CA","UNKNOWN","UNKNOWN","903","1999","1,751,900","4195",NA,"258081","500",37.751424,-122.427855
"861",124397622,"[""37.752426"",""-122.414786""]","3135 24th St # 5",94110,"San Francisco","CA","3","3","2016","2014","1,167,700","6500",NA,"1728864","500",37.752426,-122.414786
"862",2098787524,"[""37.752536"",""-122.409713""]","2889 24th St APT 5",94110,"San Francisco","CA","2","2","973","2007","1,167,700","UNKNOWN",NA,"UNKNOWN","500",37.752536,-122.409713
"863",2101208769,"[""37.75356"",""-122.4009""]","2120 24th St APT 5",94107,"San Francisco","CA","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1,264,000","3500",NA,"UNKNOWN","500""zpid""",37.75356,-122.4009
"864",15090430,"[""37.785145"",""-122.48586""]","224 26th Ave # 4",94121,"San Francisco","CA","3","2","1300","1981","2,202,400","4675",NA,"947552","500",37.785145,-122.48586
"865",15090436,"[""37.785267"",""-122.485864""]","218 26th Ave # 4",94121,"San Francisco","CA","3","2","1300","1981","2,202,400","4500",NA,"298899","500",37.785267,-122.485864
"866",15092091,"[""37.781715"",""-122.486145""]","401 26th Ave APT 4",94121,"San Francisco","CA","2","1","1068","1978","1,480,400","3995",NA,"517324","500",37.781715,-122.486145
"867",15093822,"[""37.778621"",""-122.485342""]","574 26th Ave APT 4",94121,"San Francisco","CA","2","2","1176","1923","1,480,400","4200",NA,"751816","500",37.778621,-122.485342
"868",2098877471,"[""37.78526"",""-122.4865""]","221 26th Ave APT 4",94121,"San Francisco","CA","3","2","UNKNOWN","UNKNOWN","2,202,400","UNKNOWN",NA,"UNKNOWN","500",37.78526,-122.4865
"869",2098953649,"[""37.784467"",""-122.485805""]","270 26th Ave APT 4",94121,"San Francisco","CA","2","1","650","1970","2,202,400","UNKNOWN",NA,"UNKNOWN","500",37.784467,-122.485805
"870",2124870587,"[""37.781467"",""-122.486274""]","425 26th Ave APT 4",94121,"San Francisco","CA","1","1","700","1975","1,480,400","3300",NA,"UNKNOWN","500""zpid""",37.781467,-122.486274
"871",15181904,"[""37.748885"",""-122.416415""]","3321 26th St APT 2",94110,"San Francisco","CA","2","2","1034","1980","1,167,700","4050",NA,"177566","500",37.748885,-122.416415
"872",53734667,"[""37.749366"",""-122.409598""]","2981 26th St # 2",94110,"San Francisco","CA","3","2","1168","1993","1,167,700","4250",NA,"605445","500",37.749366,-122.409598
"873",54854761,"[""37.749484"",""-122.413341""]","3166 26th St # 2",94110,"San Francisco","CA","2","2","1518","2001","1,167,700","4350",NA,"633182","500",37.749484,-122.413341
"874",125309735,"[""37.749048"",""-122.419006""]","3418 26th St APT 2",94110,"San Francisco","CA","2","2","774","2014","1,167,700","4500",NA,"1025000","500",37.749048,-122.419006
"875",2115831236,"[""37.749046"",""-122.420997""]","3514 26th St UNIT 2",94110,"San Francisco","CA","1","UNKNOWN","UNKNOWN","1908","1,167,700","5000",NA,"UNKNOWN","500""zpid""",37.749046,-122.420997
"876",15181905,"[""37.748885"",""-122.416415""]","3321 26th St APT 3",94110,"San Francisco","CA","2","2","1034","1980","1,167,700","4250",NA,"521904","500",37.748885,-122.416415
"877",54854762,"[""37.749486"",""-122.413344""]","3166 26th St # 3",94110,"San Francisco","CA","3","2","1449","2001","1,167,700","4430",NA,"630134","500",37.749486,-122.413344
"878",124397907,"[""37.749048"",""-122.419006""]","3418 26th St APT 3",94110,"San Francisco","CA","2","2","616","2014","1,167,700","3950",NA,"375038","500",37.749048,-122.419006
"879",2098598247,"[""37.748696"",""-122.421649""]","3623 26th St APT 3",94110,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,167,700","UNKNOWN",NA,"UNKNOWN","500",37.748696,-122.421649
"880",2103032309,"[""37.749202"",""-122.418983""]","3418 26th St APT 3",94110,"San Francisco","CA","1","2","616","2014","1,167,700","3800",NA,"UNKNOWN","500""zpid""",37.749202,-122.418983
"881",15180686,"[""37.750344"",""-122.418755""]","3421 25th St APT 2",94110,"San Francisco","CA","2","1","807","1980","1,167,700","4200",NA,"569232","500",37.750344,-122.418755
"882",116156281,"[""37.751064"",""-122.407699""]","2875 25th St APT 2",94110,"San Francisco","CA","1","1","785","1937","1,167,700","3500",NA,"432072","500",37.751064,-122.407699
"883",2105709739,"[""37.750549"",""-122.41967""]","3475 25th St APT 2",94110,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,167,700","2900",NA,"UNKNOWN","500",37.750549,-122.41967
"884",2113252002,"[""37.75035"",""-122.4198""]","3465 25th St APT 2",94110,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,167,700","2900",NA,"UNKNOWN","500",37.75035,-122.4198
"885",2127382370,"[""37.750774"",""-122.4197""]","3460 25th St APT 2",94110,"San Francisco","CA","1","1","1048","UNKNOWN","1,167,700","3995",NA,"UNKNOWN","500",37.750774,-122.4197
"886",54854771,"[""37.74965"",""-122.430629""]","4051 25th St # 2",94114,"San Francisco","CA","3","2","1945","1925","1,751,900","7499",NA,"1586204","500",37.74965,-122.430629
"887",111929214,"[""37.749378"",""-122.435104""]","4241 25th St # 2",94114,"San Francisco","CA","4","3.5","2603","2002","1,751,900","9743",NA,"2070558","500""zpid""",37.749378,-122.435104
"888",15090428,"[""37.785145"",""-122.48586""]","224 26th Ave # 2",94121,"San Francisco","CA","3","2","1300","1981","2,202,400","4500",NA,"338754","500",37.785145,-122.48586
"889",15090434,"[""37.785268"",""-122.485862""]","218 26th Ave # 2",94121,"San Francisco","CA","2","2","1300","1981","2,202,400","4300",NA,"337613","500",37.785268,-122.485862
"890",15090472,"[""37.785196"",""-122.486511""]","223 26th Ave # 2",94121,"San Francisco","CA","2","1.5","1332","1990","2,202,400","4295",NA,"800000","500",37.785196,-122.486511
