zpid,latlon,street,zipcode,city,state,bedrooms,bathrooms,finishedSqFt,yearBuilt,price,rent,tax year,tax,hoa
2097548842,"[""37.75872"",""-122.42923""]",219 Cumberland St APT 2,94114,San Francisco,CA,1,1,435,1935,"1,718,500",UNKNOWN,,UNKNOWN,"500""zpid"""
15129972,"[""37.756834"",""-122.44456""]",7 Burnett Ave #1,94131,SAN FRANCISCO,CA,3,2,2686,1983,"1,159,200",5825,,1265810,500
15130029,"[""37.756741"",""-122.445702""]",275 Burnett Ave APT 1,94131,San Francisco,CA,1,1,689,1980,UNKNOWN,3495,,520188,500
15131471,"[""37.752684"",""-122.444586""]",535 Burnett Ave APT 1,94131,San Francisco,CA,2,2,1000,1962,"1,159,200",4500,,804000,500
2097796869,"[""37.75081"",""-122.444529""]",635 Burnett Ave APT 1,94131,San Francisco,CA,3,3,1500,UNKNOWN,"1,159,200",UNKNOWN,,UNKNOWN,500
2098485224,"[""37.750398"",""-122.445363""]",755 Burnett Ave APT 1,94131,San Francisco,CA,2,2,UNKNOWN,1960,"1,159,200",UNKNOWN,,UNKNOWN,500
2098525181,"[""37.751859"",""-122.444035""]",587 Burnett Ave APT 1,94131,San Francisco,CA,1,1,650,UNKNOWN,"1,159,200",UNKNOWN,,UNKNOWN,"500""zpid"""
15064473,"[""37.803379"",""-122.414178""]",950 Columbus Ave APT 7,94133,San Francisco,CA,2,2,1220,1984,"1,218,900",5500,,334431,"500""zpid"""
15132095,"[""37.748767"",""-122.449265""]",8 Cityview Way,94131,San Francisco,CA,4,3,2080,1955,"1,108,400",6400,,1442241,"500""zpid"""
2115583446,"[""37.80239"",""-122.4043""]",52 Darrell Pl APT 1,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3150,,UNKNOWN,"500""zpid"""
116156131,"[""37.775233"",""-122.449369""]",8 Clayton St,94117,San Francisco,CA,2,2,1513,1916,"1,211,900",5700,,1159858,"500""zpid"""
15128434,"[""37.76156"",""-122.446363""]",1200 Clayton St APT 9,94114,San Francisco,CA,1,1,541,1986,"1,449,300",3700,,618680,"500""zpid"""
2108447369,"[""37.734828"",""-122.427665""]",8 College Ave,94112,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,214,400",4000,,UNKNOWN,"500""zpid"""
2098044220,"[""37.781002"",""-122.452288""]",161 Cook St # FIRST,94118,San Francisco,CA,2,1.5,1100,1912,"1,419,600",UNKNOWN,,UNKNOWN,"500""zpid"""
15197012,"[""37.724774"",""-122.474576""]",2 Denslowe Dr,94132,San Francisco,CA,3,2.5,1609,1950,"1,388,300",5000,,918314,"500""zpid"""
2138632828,"[""37.76226"",""-122.429206""]",216 1/2 Dorland St,94114,San Francisco,CA,2,2,1066,UNKNOWN,"1,718,500",4800,,UNKNOWN,"500""zpid"""
15198641,"[""37.746428"",""-122.443856""]",5032 Diamond Heights Blvd # 9,94131,San Francisco,CA,UNKNOWN,3,1373,1963,"1,070,100",5500,,230930,"500""zpid"""
59700049,"[""37.793332"",""-122.410725""]",3 Dawson Pl,94108,San Francisco,CA,3,2,1688,2001,"1,440,700",6395,,1221488,500
2141767044,"[""37.793387"",""-122.410777""]",3 Dawson Pl,94108,San Francisco,CA,3,2.5,1697,2001,"1,440,700",6395,,UNKNOWN,"500""zpid"""
15187581,"[""37.721948"",""-122.466825""]",9 De Soto St,94127,San Francisco,CA,5,3.5,4108,1923,"1,621,200",7055,,2071071,"500""zpid"""
2101652641,"[""37.77271"",""-122.4062""]",17 Decatur St APT 8,94103,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"957,300",3300,,UNKNOWN,"500""zpid"""
15200198,"[""37.741214"",""-122.435224""]",5407 Diamond Heights Blvd APT 6,94131,San Francisco,CA,1,1,725,1970,"1,628,900",3600,,216636,"500""zpid"""
15198638,"[""37.746492"",""-122.44427""]",5008 Diamond Heights Blvd # 3,94131,San Francisco,CA,UNKNOWN,2,1516,1963,"1,070,100",5500,,712089,500
15200195,"[""37.741214"",""-122.435224""]",5407 Diamond Heights Blvd APT 3,94131,San Francisco,CA,2,2,1301,1970,"1,628,900",5200,,650636,"500""zpid"""
122064364,"[""37.766119"",""-122.426642""]",200 Dolores St # 7,94103,San Francisco,CA,2,2,1019,2014,"1,167,700",5900,,1336172,500
2101690926,"[""37.76664"",""-122.427""]",180 Dolores St APT 7,94103,San Francisco,CA,1,6,UNKNOWN,1921,"1,167,700",4000,,UNKNOWN,"500""zpid"""
15180856,"[""37.750887"",""-122.425432""]",1150 Dolores St APT 3,94110,San Francisco,CA,UNKNOWN,1,864,1929,"1,718,500",4250,,553124,500
59700457,"[""37.754091"",""-122.424958""]",959 Dolores St APT 3,94110,San Francisco,CA,2,1,900,1925,"1,167,700",4250,,621070,500
63197216,"[""37.762788"",""-122.425865""]",409 Dolores St # 3,94110,San Francisco,CA,2,2,982,1995,"1,167,700",4685,,166385,500
89237544,"[""37.752658"",""-122.424819""]",1049 Dolores St APT 3,94110,San Francisco,CA,1,1,766,1960,"1,167,700",3900,,830000,500
122064044,"[""37.766119"",""-122.426642""]",200 Dolores St # 3,94103,San Francisco,CA,2,2.5,1441,2013,"1,167,700",6600,,1478970,500
2097632544,"[""37.767701"",""-122.426288""]",107 Dolores St APT 3,94103,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2097791125,"[""37.757818"",""-122.425337""]",735 Dolores St # 3,94110,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2099069892,"[""37.7616"",""-122.4259""]",497 Dolores St APT 3,94110,San Francisco,CA,1,1,635,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2099262469,"[""37.75605"",""-122.426""]",832 Dolores St APT 3,94110,San Francisco,CA,1,1,1000,UNKNOWN,"1,718,500",UNKNOWN,,UNKNOWN,500
2100124964,"[""37.76069"",""-122.4256""]",547 Dolores St APT 3,94110,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2111447144,"[""37.766868"",""-122.426246""]",161 Dolores St APT 3,94103,San Francisco,CA,1,1,680,1914,"1,167,700",3600,,UNKNOWN,500
2111799748,"[""37.762855"",""-122.425872""]",405 Dolores St # 3,94110,San Francisco,CA,2,2,UNKNOWN,1994,"1,167,700",5500,,UNKNOWN,500
2121635588,"[""37.76286"",""-122.4266""]",400 Dolores St APT 3,94110,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,167,700",2549,,UNKNOWN,500
2139128855,"[""37.766463"",""-122.426808""]",198 Dolores St APT 3,94103,San Francisco,CA,1,1,UNKNOWN,1962,"1,167,700",5950,,UNKNOWN,500
15180811,"[""37.74892"",""-122.42446""]",1289 Dolores St # 3,94110,San Francisco,CA,3,2,1579,1981,"1,167,700",5500,,291605,500
116156383,"[""37.743392"",""-122.423965""]",1629 Dolores St APT 3,94110,San Francisco,CA,2,2,940,2012,"1,751,900",4250,,142977,"500""zpid"""
15132787,"[""37.754098"",""-122.445086""]",145 Gardenside Dr APT 6,94131,San Francisco,CA,2,2,1033,1981,"1,159,200",4000,,250141,"500""zpid"""
2101885201,"[""37.72995"",""-122.4408""]",2 Flood Ave,94131,San Francisco,CA,4,3.5,2200,2015,"1,030,800",6000,,UNKNOWN,"500""zpid"""
2098859318,"[""37.76435"",""-122.4703""]",1274 Funston Ave APT 2,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,348,400",UNKNOWN,,UNKNOWN,500
2110801131,"[""37.783866"",""-122.471679""]",230 Funston Ave APT 2,94118,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,679,000",5000,,UNKNOWN,500
2128754244,"[""37.764419"",""-122.470306""]",1270 Funston Ave APT 2,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,348,400",2895,,UNKNOWN,"500""zpid"""
2102951586,"[""37.75665"",""-122.4699""]",1690 Funston Ave APT 3,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,348,400",2900,,UNKNOWN,500
2120523053,"[""37.783866"",""-122.471679""]",230 Funston Ave APT 3,94118,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,"1,679,000",3999,,UNKNOWN,500
2124115674,"[""37.762695"",""-122.470184""]",1362 Funston Ave APT 3,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,348,400",2895,,UNKNOWN,"500""zpid"""
15161064,"[""37.745122"",""-122.416402""]",6 Elsie St,94110,San Francisco,CA,3,2,959,1910,"1,214,400",4950,,443621,"500""zpid"""
15161171,"[""37.74503"",""-122.416039""]",3 Elsie St,94110,San Francisco,CA,3,2,1567,1950,"1,214,400",4950,,414313,"500""zpid"""
15083624,"[""37.783566"",""-122.448595""]",7 Emerson St,94118,San Francisco,CA,3,1,1212,1925,UNKNOWN,5500,,163888,"500""zpid"""
119685145,"[""37.779567"",""-122.436546""]",1122 1/2 Elm St,94115,San Francisco,CA,2,1,785,1890,"971,300",4001,,470377,"500""zpid"""
53153384,"[""37.75224"",""-122.434627""]",606 1/2 Elizabeth St,94114,San Francisco,CA,UNKNOWN,1,926,2000,"1,751,900",4400,,782516,"500""zpid"""
15142658,"[""37.76957"",""-122.42185""]",85 Duboce Ave # 4,94103,San Francisco,CA,2,1,1040,1980,"1,167,700",3900,,156459,500
2101744196,"[""37.76961"",""-122.4307""]",460 Duboce Ave APT 4,94117,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,202,900",3100,,UNKNOWN,500
2128019391,"[""37.769451"",""-122.425399""]",249 Duboce Ave APT 4,94103,San Francisco,CA,UNKNOWN,1,UNKNOWN,UNKNOWN,"1,167,700",2450,,UNKNOWN,"500""zpid"""
59208242,"[""37.746276"",""-122.427787""]",318 Duncan St # 1,94131,San Francisco,CA,UNKNOWN,UNKNOWN,1625,2002,"1,751,900",6250,,1066484,500
2098135911,"[""37.745943"",""-122.427201""]",305 Duncan St # 1,94131,San Francisco,CA,1,1,650,UNKNOWN,"1,751,900",UNKNOWN,,UNKNOWN,500
2107148071,"[""37.74613"",""-122.42801""]",336 Duncan St APT 1,94131,San Francisco,CA,8,4,UNKNOWN,UNKNOWN,"1,751,900",5825,,UNKNOWN,500
2141885475,"[""37.745508"",""-122.432329""]",545 Duncan St APT 1,94131,San Francisco,CA,1,1,700,UNKNOWN,"1,751,900",3875,,UNKNOWN,"500""zpid"""
2097382842,"[""37.783884"",""-122.418489""]",747 Ellis St APT 9,94109,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,500
15076838,"[""37.783307"",""-122.427297""]",1280 Ellis St APT 9,94109,San Francisco,CA,3,2,1268,1962,"971,300",4510,,337982,500
64969794,"[""37.783897"",""-122.418396""]",741 Ellis St APT 9,94109,San Francisco,CA,2,2,743,2002,UNKNOWN,4150,,253208,500
64972124,"[""37.783118"",""-122.426853""]",1250 Ellis St APT 9,94109,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"971,300",4500,,84669,500
64972112,"[""37.783163"",""-122.4265""]",1220 Ellis St APT 9,94109,San Francisco,CA,3,2,1350,1963,"971,300",4850,,84669,"500""zpid"""
2101366871,"[""37.76249"",""-122.4247""]",36 Dorland St APT 3,94110,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,167,700",2995,,UNKNOWN,"500""zpid"""
2126952961,"[""37.723812"",""-122.402351""]",5 Dwight St,94134,San Francisco,CA,3,UNKNOWN,UNKNOWN,UNKNOWN,"891,600",4000,,UNKNOWN,"500""zpid"""
2115469212,"[""37.777915"",""-122.457534""]",25 Edward St APT 5,94118,San Francisco,CA,1,2.5,UNKNOWN,UNKNOWN,"1,419,600",3274,,UNKNOWN,"500""zpid"""
2102348761,"[""37.78009"",""-122.5092""]",2671 El Camino Del Mar APT 3,94121,San Francisco,CA,1,1,850,1969,"1,187,700",3400,,UNKNOWN,"500""zpid"""
121336874,"[""37.72757"",""-122.432214""]",12 Avalon Ave APT 3,94112,San Francisco,CA,1,1,851,1979,"757,400",3395,,435456,"500""zpid"""
15077518,"[""37.781441"",""-122.430932""]",1401 Eddy St # 1,94115,San Francisco,CA,2,1,778,1984,"971,300",3800,,176687,500
15084399,"[""37.780207"",""-122.440265""]",1997 Eddy St # 1,94115,San Francisco,CA,2,3,1900,1980,UNKNOWN,4950,,935468,500
15084421,"[""37.78044"",""-122.43924""]",1905 Eddy St # 1,94115,San Francisco,CA,2,2,1243,1983,UNKNOWN,4495,,828096,500
15084425,"[""37.78018"",""-122.439305""]",1907 Eddy St # 1,94115,San Francisco,CA,2,2,1243,1983,UNKNOWN,4400,,697214,"500""zpid"""
2097627050,"[""37.786904"",""-122.39092""]",400 Beale St FL 6,94105,San Francisco,CA,2,2,900,UNKNOWN,"1,269,100",UNKNOWN,,UNKNOWN,"500""zpid"""
69808784,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 4E,94105,San Francisco,CA,2,1,811,2006,"1,269,100",4250,,267045,500
69819247,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 4B,94105,San Francisco,CA,1,1,801,2006,"1,269,100",4000,,538224,500
69819248,"[""37.786227"",""-122.389554""]",501 Beale St UNIT 4D,94105,San Francisco,CA,1,1,759,2006,"1,269,100",4000,,777780,500
69819249,"[""37.786236"",""-122.389069""]",501 Beale St UNIT 4F,94105,San Francisco,CA,1,2,843,2006,"1,269,100",4350,,818000,500
69819250,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 4G,94105,San Francisco,CA,1,1,655,2006,"1,269,100",3850,,653806,500
69820057,"[""37.786237"",""-122.389064""]",501 Beale St UNIT 4A,94105,San Francisco,CA,2,2,1160,2006,"1,269,100",5695,,958698,500
69820058,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 4C,94105,San Francisco,CA,2,2,1200,2006,"1,269,100",5200,,1046766,500
69820059,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 4H,94105,San Francisco,CA,2,2,1161,2006,"1,269,100",5500,,919668,"500""zpid"""
69819271,"[""37.786227"",""-122.389554""]",501 Beale St UNIT 8A,94105,San Francisco,CA,2,2,1160,2006,"1,269,100",5900,,1321758,500
69819272,"[""37.786236"",""-122.389069""]",501 Beale St UNIT 8C,94105,San Francisco,CA,1,1,801,2006,"1,269,100",4100,,885000,500
69819273,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 8D,94105,San Francisco,CA,2,2,1259,2006,"1,269,100",5995,,1432702,500
69819274,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 8E,94105,San Francisco,CA,1,1,759,2006,"1,269,100",4100,,736228,500
69819275,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 8G,94105,San Francisco,CA,2,2,1037,2006,"1,269,100",5500,,941980,500
69819276,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 8H,94105,San Francisco,CA,2,2,1161,2006,"1,269,100",5900,,1304280,500
69820061,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 8F,94105,San Francisco,CA,2,1,852,2006,"1,269,100",4300,,287964,500
79846455,"[""37.786235"",""-122.389068""]",501 Beale St UNIT 8B,94105,San Francisco,CA,2,2,1019,2006,"1,269,100",5600,,1004116,500
2097399527,"[""37.7882"",""-122.391187""]",333 Beale St APT 8H,94105,San Francisco,CA,1,2,UNKNOWN,UNKNOWN,"1,269,100",UNKNOWN,,UNKNOWN,500
2097544259,"[""37.7882"",""-122.391187""]",333 Beale St APT 8F,94105,San Francisco,CA,1,1,890,2015,"1,269,100",UNKNOWN,,UNKNOWN,500
2097886484,"[""37.7882"",""-122.391187""]",333 Beale St # 8XB,94105,San Francisco,CA,2,2,UNKNOWN,2016,"1,269,100",UNKNOWN,,UNKNOWN,"500""zpid"""
15186200,"[""37.73049"",""-122.439556""]",8 Baden St,94131,San Francisco,CA,3,3,2640,1987,"1,030,800",6000,,472950,"500""zpid"""
122245921,"[""37.765099"",""-122.433365""]",2 Beaver St,94114,San Francisco,CA,2,1,1250,1906,UNKNOWN,5700,,1181920,500
2138574308,"[""37.765188"",""-122.433585""]",2 Beaver St,94114,San Francisco,CA,3,2,1500,UNKNOWN,UNKNOWN,5600,,UNKNOWN,"500""zpid"""
15197239,"[""37.719782"",""-122.47391""]",1 Banbury Dr,94132,San Francisco,CA,3,3,2054,1949,"1,388,300",5600,,897770,"500""zpid"""
15188330,"[""37.721104"",""-122.439537""]",1 Balhi Ct,94112,San Francisco,CA,UNKNOWN,1,990,1929,"986,000",4000,,526573,"500""zpid"""
15177917,"[""37.709891"",""-122.430692""]",1 Baltimore Way,94112,San Francisco,CA,3,2,1996,1928,"817,600",4200,,357774,"500""zpid"""
2118088553,"[""37.775653"",""-122.495429""]",3401 Balboa St APT 5,94121,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,187,700",2390,,UNKNOWN,500
2126388640,"[""37.77705"",""-122.473327""]",1344 Balboa St APT 5,94118,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,"1,480,400",5200,,UNKNOWN,"500""zpid"""
15133377,"[""37.746435"",""-122.456602""]",2 Balceta Ave,94127,San Francisco,CA,2,1,1740,1926,"1,657,500",4950,,508171,"500""zpid"""
2109136788,"[""37.79814"",""-122.44598""]",2945 Baker St APT 5,94123,San Francisco,CA,UNKNOWN,1,265,1915,"2,134,300",3034,,UNKNOWN,500
15086747,"[""37.771073"",""-122.440754""]",1 Baker St APT 5B,94117,San Francisco,CA,2,2,1400,1982,"1,337,700",4400,,417402,500
15086753,"[""37.77107"",""-122.440765""]",1 Baker St APT 5C,94117,San Francisco,CA,2,2,1337,1986,"1,337,700",4400,,224498,500
2098638426,"[""37.78354"",""-122.4426""]",1338 Baker St APT 5,94115,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,146,900",UNKNOWN,,UNKNOWN,500
15086741,"[""37.771073"",""-122.440754""]",1 Baker St APT 5A,94117,San Francisco,CA,UNKNOWN,2,1337,1982,"1,337,700",4400,,437092,500
2123605481,"[""37.772083"",""-122.440261""]",104 Baker St APT 5,94117,San Francisco,CA,1,UNKNOWN,UNKNOWN,1900,"1,337,700",5995,,UNKNOWN,500
2132939332,"[""37.781234"",""-122.441709""]",1050 Baker St APT 5,94115,San Francisco,CA,1,UNKNOWN,UNKNOWN,1957,UNKNOWN,4150,,UNKNOWN,500
2139128888,"[""37.776913"",""-122.44124""]",620 Baker St APT 5,94117,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,"1,211,900",6118,,UNKNOWN,"500""zpid"""
2115487530,"[""37.792708"",""-122.399493""]",130 Battery St FL 5,94111,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3895,,UNKNOWN,"500""zpid"""
15066569,"[""37.800012"",""-122.401701""]",915 Battery St STE 1,94111,San Francisco,CA,UNKNOWN,1,5910,1909,"914,900",9000,,214480,"500""zpid"""
2115487532,"[""37.792708"",""-122.399493""]",130 Battery St FL 6,94111,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3895,,UNKNOWN,"500""zpid"""
15153397,"[""37.733488"",""-122.385049""]",2 Bass Ct,94124,San Francisco,CA,3,2.5,1511,1987,"719,000",4000,,392691,"500""zpid"""
15153399,"[""37.733656"",""-122.385188""]",3 Bass Ct,94124,San Francisco,CA,3,3,1511,1986,"719,000",4000,,233905,"500""zpid"""
15066570,"[""37.800012"",""-122.401701""]",915 Battery St STE 2,94111,San Francisco,CA,UNKNOWN,2,5910,1909,"914,900",14319,,1230000,500
2115487526,"[""37.792708"",""-122.399493""]",130 Battery St FL 2,94111,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3895,,UNKNOWN,"500""zpid"""
15153396,"[""37.733502"",""-122.38496""]",4 Bass Ct,94124,San Francisco,CA,3,2,1511,1986,"719,000",4000,,471448,"500""zpid"""
15180391,"[""37.751233"",""-122.419149""]",365 Bartlett St APT 4,94110,San Francisco,CA,2,2,1160,1980,"1,167,700",4400,,288840,"500""zpid"""
15188706,"[""37.719113"",""-122.442165""]",2 Bannock St,94112,San Francisco,CA,3,1.75,1695,1935,"986,000",4250,,328531,"500""zpid"""
2100695466,"[""37.780437"",""-122.441474""]",980 Baker St APT 3,94115,San Francisco,CA,3,2,1758,1961,UNKNOWN,5800,,UNKNOWN,500
15084302,"[""37.780844"",""-122.441565""]",1024 Baker St # 3,94115,San Francisco,CA,UNKNOWN,2,1046,1963,UNKNOWN,4150,,275274,500
15084308,"[""37.780002"",""-122.441405""]",940 Baker St APT 3,94115,San Francisco,CA,UNKNOWN,1,890,1952,UNKNOWN,4000,,74796,500
15086739,"[""37.771073"",""-122.440754""]",1 Baker St APT 3A,94117,San Francisco,CA,UNKNOWN,2,1337,1982,"1,337,700",4400,,328327,500
15086745,"[""37.77107"",""-122.440765""]",1 Baker St APT 3B,94117,San Francisco,CA,2,2,1337,1982,"1,337,700",4450,,723247,500
15086751,"[""37.771073"",""-122.440754""]",1000 Baker St # 3C,94115,San Francisco,CA,UNKNOWN,2,1337,1982,"1,337,700",4400,,434788,500
89237992,"[""37.776302"",""-122.44107""]",590 Baker St # 3,94117,San Francisco,CA,UNKNOWN,1,1079,1980,"1,211,900",4100,,358488,500
15081330,"[""37.790972"",""-122.444135""]",2114 Baker St # 3,94115,San Francisco,CA,3,3,2350,1900,"1,884,400",11925,,1857236,500
2105299638,"[""37.797069"",""-122.445953""]",2819 Baker St APT 3,94123,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"2,134,300",3295,,UNKNOWN,500
2115288652,"[""37.774904"",""-122.441115""]",430 Baker St APT 3,94117,San Francisco,CA,0,1,600,UNKNOWN,"1,211,900",3500,,UNKNOWN,500
2124418558,"[""37.774035"",""-122.440951""]",340 Baker St APT 3,94117,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,211,900",2895,,UNKNOWN,500
2132939329,"[""37.781234"",""-122.441709""]",1050 Baker St APT 3,94115,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,UNKNOWN,4500,,UNKNOWN,500
2139128885,"[""37.776913"",""-122.44124""]",620 Baker St APT 3,94117,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,"1,211,900",6118,,UNKNOWN,"500""zpid"""
15081397,"[""37.79053"",""-122.444565""]",2101 Baker St APT 8,94115,San Francisco,CA,1,1,815,1964,"1,884,400",3700,,476002,"500""zpid"""
15180389,"[""37.751233"",""-122.419149""]",365 Bartlett St APT 2,94110,San Francisco,CA,2,2,1160,1980,"1,167,700",4400,,170673,500
59780039,"[""37.7516"",""-122.419806""]",316 Bartlett St # 2,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1660,2001,"1,167,700",5150,,471152,"500""zpid"""
2102818487,"[""37.71097"",""-122.4044""]",2428 Bay Shore Blvd APT 8,94134,San Francisco,CA,2,2,1054,2005,"690,400",3199,,UNKNOWN,"500""zpid"""
79841754,"[""37.710971"",""-122.404373""]",2428 Bay Shore Blvd # IT9,94134,San Francisco,CA,1,1,783,2005,"690,400",3295,,245000,"500""zpid"""
15095323,"[""37.77682"",""-122.478492""]",1820 Balboa St # 1,94121,San Francisco,CA,2,1,768,1980,"1,480,400",3700,,210415,500
64969802,"[""37.77705"",""-122.473334""]",1344 Balboa St APT 1,94118,San Francisco,CA,UNKNOWN,UNKNOWN,738,UNKNOWN,"1,480,400",4000,,170375,500
2106014279,"[""37.775653"",""-122.495429""]",3401 Balboa St APT 1,94121,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,187,700",2700,,UNKNOWN,500
2106950143,"[""37.775669"",""-122.49488""]",3395 Balboa St APT 1,94121,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,187,700",2700,,UNKNOWN,"500""zpid"""
2098638426,"[""37.78354"",""-122.4426""]",1338 Baker St APT 5,94115,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,146,900",UNKNOWN,,UNKNOWN,500
2109136788,"[""37.79814"",""-122.44598""]",2945 Baker St APT 5,94123,San Francisco,CA,UNKNOWN,1,265,1915,"2,134,300",3034,,UNKNOWN,500
2123605481,"[""37.772083"",""-122.440261""]",104 Baker St APT 5,94117,San Francisco,CA,1,UNKNOWN,UNKNOWN,1900,"1,337,700",5995,,UNKNOWN,500
2132939332,"[""37.781234"",""-122.441709""]",1050 Baker St APT 5,94115,San Francisco,CA,1,UNKNOWN,UNKNOWN,1957,UNKNOWN,4150,,UNKNOWN,500
2139128888,"[""37.776913"",""-122.44124""]",620 Baker St APT 5,94117,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,"1,211,900",6118,,UNKNOWN,"500""zpid"""
15081393,"[""37.79053"",""-122.444565""]",2101 Baker St APT 4,94115,San Francisco,CA,2,2,1223,1964,"1,884,400",5495,,835056,500
15084309,"[""37.780002"",""-122.441405""]",940 Baker St APT 4,94115,San Francisco,CA,1,1,890,1952,UNKNOWN,3950,,74795,500
2117597256,"[""37.772068"",""-122.440571""]",122 Baker St APT 4,94117,San Francisco,CA,1,1,700,UNKNOWN,"1,337,700",3300,,UNKNOWN,500
2124334313,"[""37.772133"",""-122.4407""]",135 Baker St # 4,94117,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,337,700",2995,,UNKNOWN,500
